,village_code,visit_month,spray_status,total_residents,clinic_tests,total_rdts,avg_distance_to_health_facility_km,incidence_per_1000,positivity_rate,dist_missing,PRECTOTCORR,PRECTOTCORR_SUM,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,prev_PRECTOTCORR,prev2_PRECTOTCORR,prev3_PRECTOTCORR,prev4_PRECTOTCORR,prev_PRECTOTCORR_SUM,prev2_PRECTOTCORR_SUM,prev3_PRECTOTCORR_SUM,prev4_PRECTOTCORR_SUM,prev_RH2M,prev2_RH2M,prev3_RH2M,prev4_RH2M,prev_T2M,prev2_T2M,prev3_T2M,prev4_T2M,prev_T2M_MAX,prev2_T2M_MAX,prev3_T2M_MAX,prev4_T2M_MAX,prev_T2M_MIN,prev2_T2M_MIN,prev3_T2M_MIN,prev4_T2M_MIN,prev_T2M_RANGE,prev2_T2M_RANGE,prev3_T2M_RANGE,prev4_T2M_RANGE,prev_incidence_per_1000
3639,7222,2017-02-01,0,276,14.0,10,7.0,131.27,1.0,1,3.42,95.65,76.28,28.34,36.88,22.56,9.68,5.64,4.39,1.55,0.19,174.98,136.03,46.43,5.96,80.25,73.46,61.9,56.76,27.93,28.93,29.74,28.85,36.15,41.27,44.6,44.04,22.69,23.09,21.91,17.3,8.54,11.07,14.2,16.63,131.27
3640,7222,2017-03-01,0,276,14.0,7,7.0,65.64,0.71,1,5.78,179.29,81.43,26.44,34.95,19.6,8.54,3.42,5.64,4.39,1.55,95.65,174.98,136.03,46.43,76.28,80.25,73.46,61.9,28.34,27.93,28.93,29.74,36.88,36.15,41.27,44.6,22.56,22.69,23.09,21.91,9.68,8.54,11.07,14.2,131.27
3641,7222,2017-06-01,0,276,1.0,1,7.0,13.13,1.0,1,1.12,33.53,75.51,22.93,33.03,15.85,10.83,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,65.64
3642,7222,2017-07-01,0,276,1.0,1,7.0,13.13,1.0,1,0.82,25.56,72.81,22.35,34.44,15.09,12.41,1.12,5.78,3.42,5.64,33.53,179.29,95.65,174.98,75.51,81.43,76.28,80.25,22.93,26.44,28.34,27.93,33.03,34.95,36.88,36.15,15.85,19.6,22.56,22.69,10.83,8.54,9.68,8.54,13.13
3643,7222,2017-09-01,0,276,7.0,7,7.0,0.0,0.0,1,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.82,1.12,5.78,3.42,25.56,33.53,179.29,95.65,72.81,75.51,81.43,76.28,22.35,22.93,26.44,28.34,34.44,33.03,34.95,36.88,15.09,15.85,19.6,22.56,12.41,10.83,8.54,9.68,13.13
3644,7222,2017-10-01,0,276,1.0,1,7.0,0.0,0.0,1,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.82,1.12,5.78,5.36,25.56,33.53,179.29,63.27,72.81,75.51,81.43,26.04,22.35,22.93,26.44,40.99,34.44,33.03,34.95,17.82,15.09,15.85,19.6,15.13,12.41,10.83,8.54,0.0
3645,7222,2017-11-01,0,276,1.0,1,7.0,13.13,1.0,1,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.34,0.18,0.82,1.12,10.41,5.36,25.56,33.53,56.29,63.27,72.81,75.51,28.93,26.04,22.35,22.93,45.03,40.99,34.44,33.03,17.2,17.82,15.09,15.85,15.96,15.13,12.41,10.83,0.0
3646,7222,2017-12-01,0,276,9.0,9,7.0,52.51,0.44,1,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.34,0.18,0.82,192.17,10.41,5.36,25.56,68.57,56.29,63.27,72.81,27.79,28.93,26.04,22.35,45.1,45.03,40.99,34.44,20.3,17.2,17.82,15.09,12.81,15.96,15.13,12.41,13.13
3647,7222,2018-01-01,0,276,34.0,34,7.0,301.93,0.68,1,9.3,288.34,83.97,25.86,33.64,18.36,8.36,10.29,6.41,0.34,0.18,319.0,192.17,10.41,5.36,79.49,68.57,56.29,63.27,26.98,27.79,28.93,26.04,36.75,45.1,45.03,40.99,19.29,20.3,17.2,17.82,9.31,12.81,15.96,15.13,52.51
3648,7222,2018-02-01,0,276,37.0,37,7.0,367.57,0.76,1,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,10.29,6.41,0.34,288.34,319.0,192.17,10.41,83.97,79.49,68.57,56.29,25.86,26.98,27.79,28.93,33.64,36.75,45.1,45.03,18.36,19.29,20.3,17.2,8.36,9.31,12.81,15.96,301.93
3649,7222,2018-03-01,0,276,36.0,36,7.0,393.82,0.83,1,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,9.3,10.29,6.41,148.99,288.34,319.0,192.17,86.12,83.97,79.49,68.57,26.69,25.86,26.98,27.79,32.48,33.64,36.75,45.1,21.66,18.36,19.29,20.3,7.03,8.36,9.31,12.81,367.57
3650,7222,2018-04-01,0,276,35.0,35,7.0,367.57,0.8,1,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,9.3,10.29,98.17,148.99,288.34,319.0,80.12,86.12,83.97,79.49,27.29,26.69,25.86,26.98,35.38,32.48,33.64,36.75,21.6,21.66,18.36,19.29,9.3,7.03,8.36,9.31,393.82
3651,7222,2018-05-01,0,276,18.0,19,7.0,196.91,0.79,1,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,9.3,128.71,98.17,148.99,288.34,80.59,80.12,86.12,83.97,25.53,27.29,26.69,25.86,34.49,35.38,32.48,33.64,19.86,21.6,21.66,18.36,9.05,9.3,7.03,8.36,367.57
3652,7222,2018-06-01,0,276,20.0,20,7.0,118.15,0.45,1,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,3.17,5.32,19.11,128.71,98.17,148.99,74.61,80.59,80.12,86.12,24.8,25.53,27.29,26.69,34.43,34.49,35.38,32.48,17.75,19.86,21.6,21.66,11.31,9.05,9.3,7.03,196.91
3653,7222,2018-07-01,0,276,13.0,13,7.0,52.51,0.31,1,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,3.17,18.4,19.11,128.71,98.17,70.6,74.61,80.59,80.12,22.81,24.8,25.53,27.29,33.61,34.43,34.49,35.38,14.76,17.75,19.86,21.6,12.12,11.31,9.05,9.3,118.15
3654,7222,2018-08-01,0,276,9.0,9,7.0,52.51,0.44,1,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,52.51
3655,7222,2018-09-01,0,276,8.0,8,7.0,0.0,0.0,1,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,52.51
3656,7222,2018-10-01,0,276,5.0,5,7.0,26.25,0.4,1,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,0.0
3657,7223,2016-12-01,0,111,14.0,2,7.0,162.32,1.0,1,4.39,136.03,73.46,28.93,41.27,23.09,11.07,1.55,0.19,0.01,0.21,46.43,5.96,0.3,6.58,61.9,56.76,59.89,68.93,29.74,28.85,26.75,23.15,44.6,44.04,40.04,36.97,21.91,17.3,16.33,14.42,14.2,16.63,16.38,13.38,
3658,7223,2017-02-01,0,111,14.0,7,7.0,243.49,0.43,1,3.42,95.65,76.28,28.34,36.88,22.56,9.68,5.64,4.39,1.55,0.19,174.98,136.03,46.43,5.96,80.25,73.46,61.9,56.76,27.93,28.93,29.74,28.85,36.15,41.27,44.6,44.04,22.69,23.09,21.91,17.3,8.54,11.07,14.2,16.63,162.32
3659,7223,2017-04-01,0,111,14.0,18,7.0,973.95,0.67,1,4.8,144.0,82.95,24.79,32.44,18.57,8.52,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,243.49
3660,7223,2017-06-01,0,111,9.0,12,7.0,811.62,0.83,1,1.12,33.53,75.51,22.93,33.03,15.85,10.83,0.57,4.8,5.78,3.42,17.62,144.0,179.29,95.65,76.98,82.95,81.43,76.28,24.09,24.79,26.44,28.34,34.48,32.44,34.95,36.88,16.94,18.57,19.6,22.56,10.72,8.52,8.54,9.68,973.95
3661,7223,2017-07-01,0,111,14.0,14,7.0,730.46,0.64,1,0.82,25.56,72.81,22.35,34.44,15.09,12.41,1.12,4.8,3.42,4.39,33.53,144.0,95.65,136.03,75.51,82.95,76.28,73.46,22.93,24.79,28.34,28.93,33.03,32.44,36.88,41.27,15.85,18.57,22.56,23.09,10.83,8.52,9.68,11.07,811.62
3662,7223,2017-08-01,0,111,17.0,17,7.0,405.81,0.29,1,0.36,11.16,64.53,23.72,38.06,15.29,13.29,0.82,1.12,4.8,3.42,25.56,33.53,144.0,95.65,72.81,75.51,82.95,76.28,22.35,22.93,24.79,28.34,34.44,33.03,32.44,36.88,15.09,15.85,18.57,22.56,12.41,10.83,8.52,9.68,730.46
3663,7223,2017-09-01,0,111,5.0,5,7.0,243.49,0.6,1,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.36,0.82,1.12,4.8,11.16,25.56,33.53,144.0,64.53,72.81,75.51,82.95,23.72,22.35,22.93,24.79,38.06,34.44,33.03,32.44,15.29,15.09,15.85,18.57,13.29,12.41,10.83,8.52,405.81
3664,7223,2017-10-01,0,111,11.0,11,7.0,486.97,0.55,1,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.36,0.82,1.12,5.36,11.16,25.56,33.53,63.27,64.53,72.81,75.51,26.04,23.72,22.35,22.93,40.99,38.06,34.44,33.03,17.82,15.29,15.09,15.85,15.13,13.29,12.41,10.83,243.49
3665,7223,2017-11-01,0,111,12.0,12,7.0,243.49,0.25,1,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.34,0.18,0.36,0.82,10.41,5.36,11.16,25.56,56.29,63.27,64.53,72.81,28.93,26.04,23.72,22.35,45.03,40.99,38.06,34.44,17.2,17.82,15.29,15.09,15.96,15.13,13.29,12.41,486.97
3666,7223,2017-12-01,0,111,14.0,14,7.0,568.14,0.5,1,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.34,0.18,0.36,192.17,10.41,5.36,11.16,68.57,56.29,63.27,64.53,27.79,28.93,26.04,23.72,45.1,45.03,40.99,38.06,20.3,17.2,17.82,15.29,12.81,15.96,15.13,13.29,243.49
3667,7226,2017-01-01,0,218,14.0,3,7.0,21.04,0.33,1,5.64,174.98,80.25,27.93,36.15,22.69,8.54,4.39,1.55,0.19,0.01,136.03,46.43,5.96,0.3,73.46,61.9,56.76,59.89,28.93,29.74,28.85,26.75,41.27,44.6,44.04,40.04,23.09,21.91,17.3,16.33,11.07,14.2,16.63,16.38,
3668,7226,2017-02-01,0,218,14.0,13,7.0,231.46,0.85,1,3.42,95.65,76.28,28.34,36.88,22.56,9.68,5.64,4.39,1.55,0.19,174.98,136.03,46.43,5.96,80.25,73.46,61.9,56.76,27.93,28.93,29.74,28.85,36.15,41.27,44.6,44.04,22.69,23.09,21.91,17.3,8.54,11.07,14.2,16.63,21.04
3669,7226,2017-03-01,0,218,14.0,25,7.0,294.59,0.56,1,5.78,179.29,81.43,26.44,34.95,19.6,8.54,3.42,5.64,4.39,1.55,95.65,174.98,136.03,46.43,76.28,80.25,73.46,61.9,28.34,27.93,28.93,29.74,36.88,36.15,41.27,44.6,22.56,22.69,23.09,21.91,9.68,8.54,11.07,14.2,231.46
3670,7226,2017-04-01,0,218,14.0,1,7.0,21.04,1.0,1,4.8,144.0,82.95,24.79,32.44,18.57,8.52,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,294.59
3671,7226,2017-05-01,0,218,14.0,3,7.0,21.04,0.33,1,0.57,17.62,76.98,24.09,34.48,16.94,10.72,4.8,5.78,3.42,5.64,144.0,179.29,95.65,174.98,82.95,81.43,76.28,80.25,24.79,26.44,28.34,27.93,32.44,34.95,36.88,36.15,18.57,19.6,22.56,22.69,8.52,8.54,9.68,8.54,21.04
3672,7226,2017-06-01,0,218,5.0,8,7.0,42.08,0.25,1,1.12,33.53,75.51,22.93,33.03,15.85,10.83,0.57,4.8,5.78,3.42,17.62,144.0,179.29,95.65,76.98,82.95,81.43,76.28,24.09,24.79,26.44,28.34,34.48,32.44,34.95,36.88,16.94,18.57,19.6,22.56,10.72,8.52,8.54,9.68,21.04
3673,7226,2017-07-01,0,218,8.0,8,7.0,63.13,0.38,1,0.82,25.56,72.81,22.35,34.44,15.09,12.41,1.12,0.57,4.8,5.78,33.53,17.62,144.0,179.29,75.51,76.98,82.95,81.43,22.93,24.09,24.79,26.44,33.03,34.48,32.44,34.95,15.85,16.94,18.57,19.6,10.83,10.72,8.52,8.54,42.08
3674,7226,2017-08-01,0,218,7.0,7,7.0,63.13,0.43,1,0.36,11.16,64.53,23.72,38.06,15.29,13.29,0.82,1.12,0.57,4.8,25.56,33.53,17.62,144.0,72.81,75.51,76.98,82.95,22.35,22.93,24.09,24.79,34.44,33.03,34.48,32.44,15.09,15.85,16.94,18.57,12.41,10.83,10.72,8.52,63.13
3675,7226,2017-09-01,0,218,3.0,3,7.0,21.04,0.33,1,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.36,0.82,1.12,0.57,11.16,25.56,33.53,17.62,64.53,72.81,75.51,76.98,23.72,22.35,22.93,24.09,38.06,34.44,33.03,34.48,15.29,15.09,15.85,16.94,13.29,12.41,10.83,10.72,63.13
3676,7226,2017-11-01,0,218,10.0,10,7.0,21.04,0.1,1,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.18,0.36,0.82,1.12,5.36,11.16,25.56,33.53,63.27,64.53,72.81,75.51,26.04,23.72,22.35,22.93,40.99,38.06,34.44,33.03,17.82,15.29,15.09,15.85,15.13,13.29,12.41,10.83,21.04
3677,7226,2017-12-01,0,218,13.0,13,7.0,105.21,0.38,1,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.18,0.36,0.82,192.17,5.36,11.16,25.56,68.57,63.27,64.53,72.81,27.79,26.04,23.72,22.35,45.1,40.99,38.06,34.44,20.3,17.82,15.29,15.09,12.81,15.13,13.29,12.41,21.04
3678,7226,2018-01-01,0,218,32.0,32,7.0,462.92,0.69,1,9.3,288.34,83.97,25.86,33.64,18.36,8.36,10.29,6.41,0.18,0.36,319.0,192.17,5.36,11.16,79.49,68.57,63.27,64.53,26.98,27.79,26.04,23.72,36.75,45.1,40.99,38.06,19.29,20.3,17.82,15.29,9.31,12.81,15.13,13.29,105.21
3679,7226,2018-02-01,0,218,17.0,17,7.0,231.46,0.65,1,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,10.29,6.41,0.18,288.34,319.0,192.17,5.36,83.97,79.49,68.57,63.27,25.86,26.98,27.79,26.04,33.64,36.75,45.1,40.99,18.36,19.29,20.3,17.82,8.36,9.31,12.81,15.13,462.92
3680,7226,2018-03-01,0,218,23.0,23,7.0,420.84,0.87,1,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,9.3,10.29,6.41,148.99,288.34,319.0,192.17,86.12,83.97,79.49,68.57,26.69,25.86,26.98,27.79,32.48,33.64,36.75,45.1,21.66,18.36,19.29,20.3,7.03,8.36,9.31,12.81,231.46
3681,7226,2018-04-01,0,218,21.0,21,7.0,168.34,0.38,1,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,9.3,10.29,98.17,148.99,288.34,319.0,80.12,86.12,83.97,79.49,27.29,26.69,25.86,26.98,35.38,32.48,33.64,36.75,21.6,21.66,18.36,19.29,9.3,7.03,8.36,9.31,420.84
3682,7226,2018-05-01,0,218,22.0,22,7.0,252.5,0.55,1,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,9.3,128.71,98.17,148.99,288.34,80.59,80.12,86.12,83.97,25.53,27.29,26.69,25.86,34.49,35.38,32.48,33.64,19.86,21.6,21.66,18.36,9.05,9.3,7.03,8.36,168.34
3683,7226,2018-06-01,0,218,9.0,9,7.0,42.08,0.22,1,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,3.17,5.32,19.11,128.71,98.17,148.99,74.61,80.59,80.12,86.12,24.8,25.53,27.29,26.69,34.43,34.49,35.38,32.48,17.75,19.86,21.6,21.66,11.31,9.05,9.3,7.03,252.5
3684,7226,2018-07-01,0,218,12.0,12,7.0,126.25,0.5,1,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,3.17,18.4,19.11,128.71,98.17,70.6,74.61,80.59,80.12,22.81,24.8,25.53,27.29,33.61,34.43,34.49,35.38,14.76,17.75,19.86,21.6,12.12,11.31,9.05,9.3,42.08
3685,7226,2018-08-01,0,218,11.0,11,7.0,84.17,0.36,1,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,126.25
3686,7226,2018-09-01,0,218,16.0,16,7.0,210.42,0.62,1,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,84.17
3687,7226,2018-10-01,0,218,15.0,15,7.0,126.25,0.4,1,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,210.42
3688,7227,2016-12-01,1,261,14.0,31,7.0,220.2,0.48,1,4.39,136.03,73.46,28.93,41.27,23.09,11.07,1.55,0.19,0.01,0.21,46.43,5.96,0.3,6.58,61.9,56.76,59.89,68.93,29.74,28.85,26.75,23.15,44.6,44.04,40.04,36.97,21.91,17.3,16.33,14.42,14.2,16.63,16.38,13.38,
3689,7227,2017-01-01,1,261,14.0,59,7.0,528.47,0.61,1,5.64,174.98,80.25,27.93,36.15,22.69,8.54,4.39,1.55,0.19,0.01,136.03,46.43,5.96,0.3,73.46,61.9,56.76,59.89,28.93,29.74,28.85,26.75,41.27,44.6,44.04,40.04,23.09,21.91,17.3,16.33,11.07,14.2,16.63,16.38,220.2
3690,7227,2017-02-01,1,261,14.0,73,7.0,822.07,0.77,1,3.42,95.65,76.28,28.34,36.88,22.56,9.68,5.64,4.39,1.55,0.19,174.98,136.03,46.43,5.96,80.25,73.46,61.9,56.76,27.93,28.93,29.74,28.85,36.15,41.27,44.6,44.04,22.69,23.09,21.91,17.3,8.54,11.07,14.2,16.63,528.47
3691,7227,2017-03-01,1,261,14.0,71,7.0,763.35,0.73,1,5.78,179.29,81.43,26.44,34.95,19.6,8.54,3.42,5.64,4.39,1.55,95.65,174.98,136.03,46.43,76.28,80.25,73.46,61.9,28.34,27.93,28.93,29.74,36.88,36.15,41.27,44.6,22.56,22.69,23.09,21.91,9.68,8.54,11.07,14.2,822.07
3692,7227,2017-04-01,1,261,14.0,43,7.0,381.67,0.6,1,4.8,144.0,82.95,24.79,32.44,18.57,8.52,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,763.35
3693,7227,2017-05-01,1,261,14.0,50,7.0,440.39,0.6,1,0.57,17.62,76.98,24.09,34.48,16.94,10.72,4.8,5.78,3.42,5.64,144.0,179.29,95.65,174.98,82.95,81.43,76.28,80.25,24.79,26.44,28.34,27.93,32.44,34.95,36.88,36.15,18.57,19.6,22.56,22.69,8.52,8.54,9.68,8.54,381.67
3694,7227,2017-06-01,1,261,19.0,37,7.0,278.92,0.51,1,1.12,33.53,75.51,22.93,33.03,15.85,10.83,0.57,4.8,5.78,3.42,17.62,144.0,179.29,95.65,76.98,82.95,81.43,76.28,24.09,24.79,26.44,28.34,34.48,32.44,34.95,36.88,16.94,18.57,19.6,22.56,10.72,8.52,8.54,9.68,440.39
3695,7227,2017-07-01,1,261,26.0,26,7.0,278.92,0.73,1,0.82,25.56,72.81,22.35,34.44,15.09,12.41,1.12,0.57,4.8,5.78,33.53,17.62,144.0,179.29,75.51,76.98,82.95,81.43,22.93,24.09,24.79,26.44,33.03,34.48,32.44,34.95,15.85,16.94,18.57,19.6,10.83,10.72,8.52,8.54,278.92
3696,7227,2017-08-01,1,261,29.0,29,7.0,220.2,0.52,1,0.36,11.16,64.53,23.72,38.06,15.29,13.29,0.82,1.12,0.57,4.8,25.56,33.53,17.62,144.0,72.81,75.51,76.98,82.95,22.35,22.93,24.09,24.79,34.44,33.03,34.48,32.44,15.09,15.85,16.94,18.57,12.41,10.83,10.72,8.52,278.92
3697,7227,2017-09-01,1,261,13.0,13,7.0,117.44,0.62,1,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.36,0.82,1.12,0.57,11.16,25.56,33.53,17.62,64.53,72.81,75.51,76.98,23.72,22.35,22.93,24.09,38.06,34.44,33.03,34.48,15.29,15.09,15.85,16.94,13.29,12.41,10.83,10.72,220.2
3698,7227,2017-10-01,1,261,12.0,12,7.0,73.4,0.42,1,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.36,0.82,1.12,5.36,11.16,25.56,33.53,63.27,64.53,72.81,75.51,26.04,23.72,22.35,22.93,40.99,38.06,34.44,33.03,17.82,15.29,15.09,15.85,15.13,13.29,12.41,10.83,117.44
3699,7227,2017-11-01,1,261,20.0,20,7.0,146.8,0.5,1,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.34,0.18,0.36,0.82,10.41,5.36,11.16,25.56,56.29,63.27,64.53,72.81,28.93,26.04,23.72,22.35,45.03,40.99,38.06,34.44,17.2,17.82,15.29,15.09,15.96,15.13,13.29,12.41,73.4
3700,7227,2017-12-01,1,261,38.0,38,7.0,234.88,0.42,1,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.34,0.18,0.36,192.17,10.41,5.36,11.16,68.57,56.29,63.27,64.53,27.79,28.93,26.04,23.72,45.1,45.03,40.99,38.06,20.3,17.2,17.82,15.29,12.81,15.96,15.13,13.29,146.8
3701,7227,2018-01-01,1,261,62.0,62,7.0,528.47,0.58,1,9.3,288.34,83.97,25.86,33.64,18.36,8.36,10.29,6.41,0.34,0.18,319.0,192.17,10.41,5.36,79.49,68.57,56.29,63.27,26.98,27.79,28.93,26.04,36.75,45.1,45.03,40.99,19.29,20.3,17.2,17.82,9.31,12.81,15.96,15.13,234.88
3702,7227,2018-02-01,1,261,47.0,49,7.0,499.11,0.69,1,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,10.29,6.41,0.34,288.34,319.0,192.17,10.41,83.97,79.49,68.57,56.29,25.86,26.98,27.79,28.93,33.64,36.75,45.1,45.03,18.36,19.29,20.3,17.2,8.36,9.31,12.81,15.96,528.47
3703,7227,2018-04-01,1,261,71.0,73,7.0,704.63,0.66,1,4.29,128.71,80.59,25.53,34.49,19.86,9.05,5.32,9.3,10.29,6.41,148.99,288.34,319.0,192.17,86.12,83.97,79.49,68.57,26.69,25.86,26.98,27.79,32.48,33.64,36.75,45.1,21.66,18.36,19.29,20.3,7.03,8.36,9.31,12.81,499.11
3704,7227,2018-05-01,1,261,56.0,56,7.0,513.79,0.62,1,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,5.32,9.3,10.29,128.71,148.99,288.34,319.0,80.59,86.12,83.97,79.49,25.53,26.69,25.86,26.98,34.49,32.48,33.64,36.75,19.86,21.66,18.36,19.29,9.05,7.03,8.36,9.31,704.63
3705,7227,2018-06-01,1,261,28.0,28,7.0,220.2,0.54,1,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,5.32,9.3,19.11,128.71,148.99,288.34,74.61,80.59,86.12,83.97,24.8,25.53,26.69,25.86,34.43,34.49,32.48,33.64,17.75,19.86,21.66,18.36,11.31,9.05,7.03,8.36,513.79
3706,7227,2018-07-01,1,261,33.0,33,7.0,249.56,0.52,1,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,5.32,18.4,19.11,128.71,148.99,70.6,74.61,80.59,86.12,22.81,24.8,25.53,26.69,33.61,34.43,34.49,32.48,14.76,17.75,19.86,21.66,12.12,11.31,9.05,7.03,220.2
3707,7227,2018-08-01,1,261,27.0,28,7.0,220.2,0.54,1,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,249.56
3708,7227,2018-09-01,1,261,30.0,30,7.0,234.88,0.53,1,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,220.2
3709,7227,2018-10-01,1,261,17.0,17,7.0,117.44,0.47,1,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,234.88
3710,7228,2016-12-01,1,193,14.0,16,7.0,241.62,0.56,1,4.39,136.03,73.46,28.93,41.27,23.09,11.07,1.55,0.19,0.01,0.21,46.43,5.96,0.3,6.58,61.9,56.76,59.89,68.93,29.74,28.85,26.75,23.15,44.6,44.04,40.04,36.97,21.91,17.3,16.33,14.42,14.2,16.63,16.38,13.38,
3711,7228,2017-01-01,1,193,14.0,26,7.0,134.23,0.19,1,5.64,174.98,80.25,27.93,36.15,22.69,8.54,4.39,1.55,0.19,0.01,136.03,46.43,5.96,0.3,73.46,61.9,56.76,59.89,28.93,29.74,28.85,26.75,41.27,44.6,44.04,40.04,23.09,21.91,17.3,16.33,11.07,14.2,16.63,16.38,241.62
3712,7228,2017-02-01,1,193,14.0,28,7.0,536.93,0.71,1,3.42,95.65,76.28,28.34,36.88,22.56,9.68,5.64,4.39,1.55,0.19,174.98,136.03,46.43,5.96,80.25,73.46,61.9,56.76,27.93,28.93,29.74,28.85,36.15,41.27,44.6,44.04,22.69,23.09,21.91,17.3,8.54,11.07,14.2,16.63,134.23
