village_code,visit_month,spray_status,total_residents,clinic_tests,total_rdts,avg_distance_to_health_facility_km,incidence_per_1000,positivity_rate,rainfall,prev_month_rainfall,dist_missing
7069,2017-10-01,1,1267,98.0,103,7.3,29.28,0.46,0.34,0.18,0
7069,2017-11-01,1,1267,90.0,96,7.3,19.31,0.32,6.41,0.34,0
7069,2017-12-01,1,1267,71.0,74,7.3,21.18,0.46,10.29,6.41,0
7069,2018-01-01,1,1267,148.0,163,7.3,54.82,0.54,9.3,10.29,0
7069,2018-02-01,1,1267,158.0,170,7.3,44.23,0.42,5.32,9.3,0
7069,2018-03-01,1,1267,132.0,158,7.3,53.57,0.54,3.17,5.32,0
7069,2018-04-01,1,1267,124.0,137,7.3,44.85,0.53,4.29,3.17,0
7069,2018-05-01,1,1267,90.0,102,7.3,32.39,0.51,0.62,4.29,0
7069,2018-06-01,1,1267,88.0,103,7.3,33.64,0.52,0.61,0.62,0
7069,2018-07-01,1,1267,92.0,101,7.3,29.28,0.47,4.0,0.61,0
7069,2018-08-01,1,1267,68.0,74,7.3,23.05,0.5,0.23,4.0,0
7069,2018-09-01,1,1267,104.0,119,7.3,36.13,0.49,0.36,0.23,0
7069,2018-10-01,1,1267,104.0,120,7.3,39.25,0.52,0.56,0.36,0
7070,2016-12-01,0,777,14.0,4,10.1,0.0,0.0,4.39,1.55,0
7070,2017-02-01,0,777,6.0,6,10.1,4.97,0.5,3.42,5.64,0
7070,2017-03-01,0,777,4.0,4,10.1,4.97,0.75,5.78,3.42,0
7070,2017-07-01,0,777,14.0,14,10.1,8.28,0.36,0.82,5.78,0
7070,2017-08-01,0,777,11.0,11,10.1,13.25,0.73,0.36,0.82,0
7070,2017-09-01,0,777,4.0,7,10.1,4.97,0.43,0.18,0.36,0
7070,2017-10-01,0,777,4.0,8,10.1,3.31,0.25,0.34,0.18,0
7070,2017-11-01,0,777,12.0,31,10.1,26.5,0.52,6.41,0.34,0
7070,2017-12-01,0,777,13.0,19,10.1,21.53,0.68,10.29,6.41,0
7070,2018-01-01,0,777,47.0,65,10.1,76.19,0.71,9.3,10.29,0
7070,2018-02-01,0,777,34.0,66,10.1,67.91,0.62,5.32,9.3,0
7070,2018-03-01,0,777,29.0,82,10.1,101.04,0.74,3.17,5.32,0
7070,2018-04-01,0,777,28.0,59,10.1,61.29,0.63,4.29,3.17,0
7070,2018-05-01,0,777,33.0,83,10.1,96.07,0.7,0.62,4.29,0
7070,2018-06-01,0,777,16.0,72,10.1,76.19,0.64,0.61,0.62,0
7070,2018-07-01,0,777,26.0,80,10.1,74.54,0.56,4.0,0.61,0
7070,2018-08-01,0,777,46.0,87,10.1,87.79,0.61,0.23,4.0,0
7070,2018-09-01,0,777,44.0,91,10.1,86.13,0.57,0.36,0.23,0
7070,2018-10-01,0,777,36.0,68,10.1,66.25,0.59,0.56,0.36,0
7072,2016-12-01,1,1096,0.0,55,9.5,19.15,0.42,4.39,1.55,0
7072,2017-01-01,1,1096,0.0,164,9.5,68.26,0.5,5.64,4.39,0
7072,2017-02-01,1,1096,5.0,97,9.5,49.12,0.61,3.42,5.64,0
7072,2017-03-01,1,1096,0.0,133,9.5,50.78,0.46,5.78,3.42,0
7072,2017-04-01,1,1096,0.0,65,9.5,29.97,0.55,4.8,5.78,0
7072,2017-05-01,1,1096,14.0,89,9.5,51.61,0.7,0.57,4.8,0
7072,2017-06-01,1,1096,0.0,89,9.5,50.78,0.69,1.12,0.57,0
7072,2017-07-01,1,1096,44.0,71,9.5,36.63,0.62,0.82,1.12,0
7072,2017-08-01,1,1096,89.0,138,9.5,72.43,0.63,0.36,0.82,0
7072,2017-09-01,1,1096,53.0,96,9.5,49.95,0.62,0.18,0.36,0
7072,2017-10-01,1,1096,34.0,73,9.5,29.14,0.48,0.34,0.18,0
7072,2017-11-01,1,1096,34.0,42,9.5,18.31,0.52,6.41,0.34,0
7072,2017-12-01,1,1096,43.0,45,9.5,20.81,0.56,10.29,6.41,0
7072,2018-01-01,1,1096,76.0,84,9.5,46.62,0.67,9.3,10.29,0
7072,2018-02-01,1,1096,44.0,68,9.5,32.47,0.57,5.32,9.3,0
7072,2018-03-01,1,1096,61.0,86,9.5,36.63,0.51,3.17,5.32,0
7072,2018-04-01,1,1096,40.0,70,9.5,29.14,0.5,4.29,3.17,0
7072,2018-05-01,1,1096,34.0,56,9.5,20.81,0.45,0.62,4.29,0
7072,2018-06-01,1,1096,41.0,59,9.5,25.81,0.53,0.61,0.62,0
7072,2018-07-01,1,1096,30.0,51,9.5,19.15,0.45,4.0,0.61,0
7072,2018-08-01,1,1096,21.0,43,9.5,22.48,0.63,0.23,4.0,0
7072,2018-09-01,1,1096,32.0,59,9.5,27.47,0.56,0.36,0.23,0
7072,2018-10-01,1,1096,30.0,45,9.5,22.48,0.6,0.56,0.36,0
7073,2016-12-01,0,758,0.0,5,16.1,6.96,0.8,4.39,1.55,0
7073,2017-01-01,0,758,0.0,19,16.1,17.4,0.53,5.64,4.39,0
7073,2017-02-01,0,758,6.0,25,16.1,33.07,0.76,3.42,5.64,0
7073,2017-03-01,0,758,1.0,38,16.1,27.85,0.42,5.78,3.42,0
7073,2017-04-01,0,758,0.0,12,16.1,13.92,0.67,4.8,5.78,0
7073,2017-05-01,0,758,14.0,21,16.1,20.89,0.57,0.57,4.8,0
7073,2017-06-01,0,758,0.0,26,16.1,31.33,0.69,1.12,0.57,0
7073,2017-07-01,0,758,22.0,25,16.1,31.33,0.72,0.82,1.12,0
7073,2017-08-01,0,758,32.0,34,16.1,38.29,0.65,0.36,0.82,0
7073,2017-09-01,0,758,23.0,39,16.1,53.95,0.79,0.18,0.36,0
7073,2017-10-01,0,758,10.0,26,16.1,36.55,0.81,0.34,0.18,0
7073,2017-11-01,0,758,9.0,17,16.1,13.92,0.47,6.41,0.34,0
7073,2017-12-01,0,758,8.0,8,16.1,8.7,0.62,10.29,6.41,0
7073,2018-01-01,0,758,37.0,39,16.1,53.95,0.79,9.3,10.29,0
7073,2018-02-01,0,758,15.0,24,16.1,27.85,0.67,5.32,9.3,0
7073,2018-03-01,0,758,27.0,41,16.1,45.25,0.63,3.17,5.32,0
7073,2018-04-01,0,758,30.0,49,16.1,53.95,0.63,4.29,3.17,0
7073,2018-05-01,0,758,30.0,40,16.1,46.99,0.68,0.62,4.29,0
7073,2018-06-01,0,758,19.0,30,16.1,34.81,0.67,0.61,0.62,0
7073,2018-07-01,0,758,21.0,34,16.1,38.29,0.65,4.0,0.61,0
7073,2018-08-01,0,758,32.0,47,16.1,52.21,0.64,0.23,4.0,0
7073,2018-09-01,0,758,19.0,29,16.1,38.29,0.76,0.36,0.23,0
7073,2018-10-01,0,758,28.0,35,16.1,41.77,0.69,0.56,0.36,0
7074,2016-12-01,1,575,14.0,2,12.6,0.0,0.0,4.39,1.55,0
7074,2017-01-01,1,575,14.0,13,12.6,12.1,0.31,5.64,4.39,0
7074,2017-02-01,1,575,14.0,12,12.6,27.22,0.75,3.42,5.64,0
7074,2017-03-01,1,575,14.0,7,12.6,9.07,0.43,5.78,3.42,0
7074,2017-04-01,1,575,10.0,10,12.6,15.12,0.5,4.8,5.78,0
7074,2017-05-01,1,575,2.0,3,12.6,6.05,0.67,0.57,4.8,0
7074,2017-06-01,1,575,8.0,8,12.6,24.2,1.0,1.12,0.57,0
7074,2017-07-01,1,575,5.0,5,12.6,12.1,0.8,0.82,1.12,0
7074,2017-08-01,1,575,8.0,9,12.6,21.17,0.78,0.36,0.82,0
7074,2017-09-01,1,575,9.0,9,12.6,12.1,0.44,0.18,0.36,0
7074,2017-10-01,1,575,18.0,18,12.6,33.27,0.61,0.34,0.18,0
7074,2017-11-01,1,575,9.0,9,12.6,24.2,0.89,6.41,0.34,0
7074,2017-12-01,1,575,34.0,34,12.6,72.59,0.71,10.29,6.41,0
7074,2018-01-01,1,575,14.0,14,12.6,36.29,0.86,9.3,10.29,0
7074,2018-02-01,1,575,28.0,29,12.6,66.54,0.76,5.32,9.3,0
7074,2018-03-01,1,575,15.0,16,12.6,33.27,0.69,3.17,5.32,0
7074,2018-04-01,1,575,3.0,3,12.6,9.07,1.0,4.29,3.17,0
7074,2018-05-01,1,575,18.0,18,12.6,33.27,0.61,0.62,4.29,0
7074,2018-06-01,1,575,5.0,5,12.6,9.07,0.6,0.61,0.62,0
7074,2018-07-01,1,575,7.0,7,12.6,12.1,0.57,4.0,0.61,0
7074,2018-08-01,1,575,10.0,13,12.6,15.12,0.38,0.23,4.0,0
7074,2018-09-01,1,575,9.0,9,12.6,21.17,0.78,0.36,0.23,0
7074,2018-10-01,1,575,1.0,1,12.6,3.02,1.0,0.56,0.36,0
7075,2016-12-01,1,902,14.0,9,6.1,8.6,0.78,4.39,1.55,0
7075,2017-01-01,1,902,14.0,18,6.1,12.29,0.56,5.64,4.39,0
7075,2017-02-01,1,902,14.0,36,6.1,39.33,0.89,3.42,5.64,0
7075,2017-03-01,1,902,14.0,15,6.1,17.21,0.93,5.78,3.42,0
7075,2017-04-01,1,902,12.0,15,6.1,9.83,0.53,4.8,5.78,0
7075,2017-05-01,1,902,8.0,8,6.1,6.15,0.62,0.57,4.8,0
7075,2017-06-01,1,902,13.0,13,6.1,12.29,0.77,1.12,0.57,0
7075,2017-07-01,1,902,10.0,10,6.1,8.6,0.7,0.82,1.12,0
7075,2017-08-01,1,902,25.0,25,6.1,15.98,0.52,0.36,0.82,0
7075,2017-09-01,1,902,17.0,17,6.1,18.44,0.88,0.18,0.36,0
7075,2017-10-01,1,902,26.0,26,6.1,19.67,0.62,0.34,0.18,0
7075,2017-11-01,1,902,14.0,14,6.1,4.92,0.29,6.41,0.34,0
7075,2017-12-01,1,902,11.0,11,6.1,9.83,0.73,10.29,6.41,0
7075,2018-01-01,1,902,41.0,41,6.1,40.56,0.8,9.3,10.29,0
7075,2018-02-01,1,902,17.0,17,6.1,18.44,0.88,5.32,9.3,0
7075,2018-03-01,1,902,15.0,15,6.1,14.75,0.8,3.17,5.32,0
7075,2018-04-01,1,902,25.0,25,6.1,24.58,0.8,4.29,3.17,0
7075,2018-05-01,1,902,23.0,23,6.1,20.89,0.74,0.62,4.29,0
7075,2018-06-01,1,902,18.0,18,6.1,13.52,0.61,0.61,0.62,0
7075,2018-07-01,1,902,17.0,17,6.1,17.21,0.82,4.0,0.61,0
7075,2018-08-01,1,902,24.0,32,6.1,18.44,0.47,0.23,4.0,0
7075,2018-09-01,1,902,25.0,25,6.1,23.35,0.76,0.36,0.23,0
7076,2016-12-01,0,495,14.0,5,7.0,20.41,1.0,4.39,1.55,1
7076,2017-01-01,0,495,14.0,24,7.0,77.54,0.79,5.64,4.39,1
7076,2017-02-01,0,495,14.0,10,7.0,32.65,0.8,3.42,5.64,1
7076,2017-03-01,0,495,14.0,5,7.0,16.32,0.8,5.78,3.42,1
7076,2017-04-01,0,495,12.0,15,7.0,40.81,0.67,4.8,5.78,1
7076,2017-05-01,0,495,11.0,11,7.0,32.65,0.73,0.57,4.8,1
7076,2017-06-01,0,495,10.0,10,7.0,28.57,0.7,1.12,0.57,1
7076,2017-07-01,0,495,9.0,9,7.0,28.57,0.78,0.82,1.12,1
7076,2017-08-01,0,495,11.0,11,7.0,32.65,0.73,0.36,0.82,1
7076,2017-09-01,0,495,10.0,10,7.0,36.73,0.9,0.18,0.36,1
7076,2017-10-01,0,495,21.0,21,7.0,53.06,0.62,0.34,0.18,1
7076,2017-11-01,0,495,12.0,12,7.0,28.57,0.58,6.41,0.34,1
7076,2017-12-01,0,495,10.0,10,7.0,28.57,0.7,10.29,6.41,1
7076,2018-01-01,0,495,27.0,27,7.0,97.95,0.89,9.3,10.29,1
7076,2018-02-01,0,495,9.0,9,7.0,28.57,0.78,5.32,9.3,1
7076,2018-03-01,0,495,10.0,10,7.0,32.65,0.8,3.17,5.32,1
7076,2018-04-01,0,495,17.0,17,7.0,48.97,0.71,4.29,3.17,1
7076,2018-05-01,0,495,17.0,17,7.0,53.06,0.76,0.62,4.29,1
7076,2018-06-01,0,495,21.0,21,7.0,44.89,0.52,0.61,0.62,1
7076,2018-07-01,0,495,16.0,16,7.0,44.89,0.69,4.0,0.61,1
7076,2018-08-01,0,495,14.0,14,7.0,48.97,0.86,0.23,4.0,1
7076,2018-09-01,0,495,26.0,26,7.0,85.71,0.81,0.36,0.23,1
7076,2018-10-01,0,495,7.0,7,7.0,16.32,0.57,0.56,0.36,1
7077,2016-12-01,0,1233,14.0,31,1.7,15.13,0.74,4.39,1.55,0
7077,2017-01-01,0,1233,14.0,69,1.7,34.2,0.75,5.64,4.39,0
7077,2017-02-01,0,1233,14.0,40,1.7,18.42,0.7,3.42,5.64,0
7077,2017-03-01,0,1233,14.0,45,1.7,22.36,0.76,5.78,3.42,0
7077,2017-04-01,0,1233,34.0,50,1.7,21.71,0.66,4.8,5.78,0
7077,2017-05-01,0,1233,47.0,47,1.7,25.65,0.83,0.57,4.8,0
7077,2017-06-01,0,1233,26.0,26,1.7,13.81,0.81,1.12,0.57,0
7077,2017-07-01,0,1233,44.0,44,1.7,21.05,0.73,0.82,1.12,0
7077,2017-08-01,0,1233,37.0,38,1.7,17.1,0.68,0.36,0.82,0
7077,2017-09-01,0,1233,58.0,58,1.7,29.6,0.78,0.18,0.36,0
7077,2017-10-01,0,1233,91.0,91,1.7,47.36,0.79,0.34,0.18,0
7077,2017-11-01,0,1233,49.0,49,1.7,19.73,0.61,6.41,0.34,0
7077,2017-12-01,0,1233,53.0,53,1.7,26.31,0.75,10.29,6.41,0
7077,2018-01-01,0,1233,96.0,96,1.7,50.65,0.8,9.3,10.29,0
7077,2018-02-01,0,1233,42.0,42,1.7,19.08,0.69,5.32,9.3,0
7077,2018-03-01,0,1233,57.0,57,1.7,29.6,0.79,3.17,5.32,0
7077,2018-04-01,0,1233,88.0,88,1.7,34.86,0.6,4.29,3.17,0
7077,2018-05-01,0,1233,51.0,51,1.7,24.34,0.73,0.62,4.29,0
7077,2018-06-01,0,1233,63.0,63,1.7,29.6,0.71,0.61,0.62,0
7077,2018-07-01,0,1233,59.0,59,1.7,30.92,0.8,4.0,0.61,0
7077,2018-08-01,0,1233,62.0,62,1.7,30.92,0.76,0.23,4.0,0
7077,2018-09-01,0,1233,82.0,82,1.7,40.78,0.76,0.36,0.23,0
7077,2018-10-01,0,1233,13.0,13,1.7,5.92,0.69,0.56,0.36,0
7079,2016-12-01,0,445,1.0,18,7.0,70.7,0.78,4.39,1.55,1
7079,2017-01-01,0,445,0.0,27,7.0,126.25,0.93,5.64,4.39,1
7079,2017-02-01,0,445,0.0,23,7.0,101.0,0.87,3.42,5.64,1
7079,2017-03-01,0,445,0.0,20,7.0,90.9,0.9,5.78,3.42,1
7079,2017-04-01,0,445,5.0,45,7.0,186.85,0.82,4.8,5.78,1
7079,2017-05-01,0,445,3.0,3,7.0,10.1,0.67,0.57,4.8,1
7079,2017-06-01,0,445,2.0,3,7.0,10.1,0.67,1.12,0.57,1
7079,2017-07-01,0,445,6.0,10,7.0,30.3,0.6,0.82,1.12,1
7079,2017-08-01,0,445,24.0,55,7.0,191.89,0.69,0.36,0.82,1
7079,2017-09-01,0,445,3.0,24,7.0,95.95,0.79,0.18,0.36,1
7079,2017-10-01,0,445,3.0,18,7.0,70.7,0.78,0.34,0.18,1
7079,2017-11-01,0,445,4.0,13,7.0,25.25,0.38,6.41,0.34,1
7079,2017-12-01,0,445,6.0,18,7.0,55.55,0.61,10.29,6.41,1
7079,2018-01-01,0,445,87.0,104,7.0,368.64,0.7,9.3,10.29,1
7079,2018-04-01,0,445,84.0,143,7.0,499.94,0.69,4.29,9.3,1
7079,2018-05-01,0,445,58.0,156,7.0,636.28,0.81,0.62,4.29,1
7079,2018-06-01,0,445,26.0,104,7.0,383.79,0.73,0.61,0.62,1
7079,2018-07-01,0,445,42.0,125,7.0,474.69,0.75,4.0,0.61,1
7079,2018-08-01,0,445,38.0,123,7.0,459.54,0.74,0.23,4.0,1
7079,2018-09-01,0,445,33.0,33,7.0,121.2,0.73,0.36,0.23,1
7079,2018-10-01,0,445,35.0,35,7.0,116.15,0.66,0.56,0.36,1
7080,2016-12-01,0,1276,14.0,3,7.0,0.61,0.33,4.39,1.55,1
7080,2017-01-01,0,1276,14.0,6,7.0,3.07,0.83,5.64,4.39,1
7080,2017-02-01,0,1276,14.0,2,7.0,1.23,1.0,3.42,5.64,1
7080,2017-04-01,0,1276,6.0,6,7.0,1.84,0.5,4.8,5.78,1
7080,2017-05-01,0,1276,3.0,5,7.0,2.46,0.8,0.57,4.8,1
7080,2017-06-01,0,1276,1.0,1,7.0,0.0,0.0,1.12,0.57,1
7080,2017-07-01,0,1276,1.0,11,7.0,6.14,0.91,0.82,1.12,1
7080,2017-08-01,0,1276,3.0,38,7.0,20.27,0.87,0.36,0.82,1
7080,2017-09-01,0,1276,1.0,32,7.0,19.04,0.97,0.18,0.36,1
7080,2017-10-01,0,1276,3.0,22,7.0,11.06,0.82,0.34,0.18,1
7080,2017-11-01,0,1276,1.0,10,7.0,6.14,1.0,6.41,0.34,1
7080,2017-12-01,0,1276,15.0,24,7.0,8.6,0.58,10.29,6.41,1
7080,2018-01-01,0,1276,11.0,11,7.0,6.14,0.91,9.3,10.29,1
7080,2018-02-01,0,1276,9.0,42,7.0,19.65,0.76,5.32,9.3,1
7080,2018-03-01,0,1276,13.0,50,7.0,22.72,0.74,3.17,5.32,1
7080,2018-04-01,0,1276,17.0,68,7.0,27.02,0.65,4.29,3.17,1
7080,2018-05-01,0,1276,17.0,60,7.0,25.8,0.7,0.62,4.29,1
7080,2018-06-01,0,1276,7.0,47,7.0,22.72,0.79,0.61,0.62,1
7080,2018-07-01,0,1276,2.0,38,7.0,17.2,0.74,4.0,0.61,1
7080,2018-08-01,0,1276,8.0,27,7.0,10.44,0.63,0.23,4.0,1
7080,2018-09-01,0,1276,2.0,6,7.0,2.46,0.67,0.36,0.23,1
7080,2018-10-01,0,1276,2.0,2,7.0,0.61,0.5,0.56,0.36,1
7083,2017-02-01,0,789,0.0,3,7.0,4.82,1.0,3.42,5.64,1
7083,2017-03-01,0,789,0.0,1,7.0,1.61,1.0,5.78,3.42,1
7083,2017-04-01,0,789,10.0,13,7.0,12.85,0.62,4.8,5.78,1
7083,2017-05-01,0,789,2.0,3,7.0,4.82,1.0,0.57,4.8,1
7083,2017-06-01,0,789,0.0,1,7.0,1.61,1.0,1.12,0.57,1
7083,2017-07-01,0,789,0.0,2,7.0,3.21,1.0,0.82,1.12,1
7083,2017-08-01,0,789,1.0,13,7.0,20.88,1.0,0.36,0.82,1
7083,2017-09-01,0,789,0.0,4,7.0,6.43,1.0,0.18,0.36,1
7083,2017-10-01,0,789,0.0,4,7.0,3.21,0.5,0.34,0.18,1
7083,2017-11-01,0,789,1.0,3,7.0,4.82,1.0,6.41,0.34,1
7083,2017-12-01,0,789,6.0,7,7.0,6.43,0.57,10.29,6.41,1
7083,2018-01-01,0,789,2.0,9,7.0,12.85,0.89,9.3,10.29,1
7083,2018-02-01,0,789,1.0,7,7.0,6.43,0.57,5.32,9.3,1
7083,2018-03-01,0,789,0.0,4,7.0,4.82,0.75,3.17,5.32,1
7083,2018-04-01,0,789,0.0,3,7.0,3.21,0.67,4.29,3.17,1
7083,2018-05-01,0,789,13.0,17,7.0,24.1,0.88,0.62,4.29,1
7083,2018-06-01,0,789,1.0,10,7.0,12.85,0.8,0.61,0.62,1
7083,2018-07-01,0,789,1.0,7,7.0,6.43,0.57,4.0,0.61,1
7083,2018-08-01,0,789,3.0,3,7.0,3.21,0.67,0.23,4.0,1
7085,2016-12-01,0,514,1.0,18,7.0,60.56,0.89,4.39,1.55,1
7085,2017-01-01,0,514,0.0,18,7.0,60.56,0.89,5.64,4.39,1
7085,2017-02-01,0,514,0.0,27,7.0,90.84,0.89,3.42,5.64,1
7085,2017-03-01,0,514,0.0,26,7.0,87.06,0.88,5.78,3.42,1
7085,2017-04-01,0,514,14.0,50,7.0,158.97,0.84,4.8,5.78,1
7085,2017-05-01,0,514,5.0,20,7.0,56.78,0.75,0.57,4.8,1
7085,2017-06-01,0,514,0.0,21,7.0,75.7,0.95,1.12,0.57,1
7085,2017-07-01,0,514,4.0,20,7.0,68.13,0.9,0.82,1.12,1
7085,2017-08-01,0,514,5.0,29,7.0,87.06,0.79,0.36,0.82,1
7085,2017-09-01,0,514,5.0,32,7.0,94.63,0.78,0.18,0.36,1
7085,2017-10-01,0,514,4.0,20,7.0,64.35,0.85,0.34,0.18,1
7085,2017-11-01,0,514,3.0,16,7.0,37.85,0.62,6.41,0.34,1
7085,2017-12-01,0,514,13.0,14,7.0,41.64,0.79,10.29,6.41,1
7085,2018-01-01,0,514,7.0,37,7.0,117.34,0.84,9.3,10.29,1
7085,2018-02-01,0,514,18.0,33,7.0,105.98,0.85,5.32,9.3,1
7085,2018-03-01,0,514,10.0,30,7.0,83.27,0.73,3.17,5.32,1
7085,2018-04-01,0,514,7.0,19,7.0,64.35,0.89,4.29,3.17,1
7085,2018-05-01,0,514,11.0,25,7.0,75.7,0.8,0.62,4.29,1
7085,2018-06-01,0,514,1.0,32,7.0,98.41,0.81,0.61,0.62,1
7085,2018-07-01,0,514,5.0,23,7.0,79.49,0.91,4.0,0.61,1
7085,2018-08-01,0,514,7.0,17,7.0,41.64,0.65,0.23,4.0,1
7085,2018-09-01,0,514,5.0,12,7.0,30.28,0.67,0.36,0.23,1
7085,2018-10-01,0,514,2.0,9,7.0,22.71,0.67,0.56,0.36,1
7086,2016-12-01,0,306,0.0,8,8.1,64.08,0.75,4.39,1.55,0
7086,2017-01-01,0,306,0.0,35,8.1,373.79,1.0,5.64,4.39,0
7086,2017-02-01,0,306,14.0,21,8.1,192.23,0.86,3.42,5.64,0
7086,2017-03-01,0,306,0.0,21,8.1,192.23,0.86,5.78,3.42,0
7086,2017-04-01,0,306,20.0,31,8.1,266.99,0.81,4.8,5.78,0
7086,2017-05-01,0,306,14.0,19,8.1,181.55,0.89,0.57,4.8,0
7086,2017-06-01,0,306,21.0,21,8.1,192.23,0.86,1.12,0.57,0
7086,2017-07-01,0,306,16.0,16,8.1,96.12,0.56,0.82,1.12,0
7086,2017-08-01,0,306,15.0,19,8.1,96.12,0.47,0.36,0.82,0
7086,2017-09-01,0,306,17.0,20,8.1,138.84,0.65,0.18,0.36,0
7086,2017-10-01,0,306,12.0,16,8.1,106.8,0.62,0.34,0.18,0
7086,2017-11-01,0,306,13.0,17,8.1,160.19,0.88,6.41,0.34,0
7086,2017-12-01,0,306,29.0,29,8.1,245.63,0.79,10.29,6.41,0
7086,2018-01-01,0,306,27.0,32,8.1,288.35,0.84,9.3,10.29,0
7086,2018-02-01,0,306,20.0,23,8.1,202.91,0.83,5.32,9.3,0
7086,2018-03-01,0,306,17.0,19,8.1,160.19,0.79,3.17,5.32,0
7086,2018-04-01,0,306,23.0,29,8.1,192.23,0.62,4.29,3.17,0
7086,2018-05-01,0,306,23.0,24,8.1,160.19,0.62,0.62,4.29,0
7086,2018-06-01,0,306,20.0,35,8.1,266.99,0.71,0.61,0.62,0
7086,2018-07-01,0,306,11.0,19,8.1,160.19,0.79,4.0,0.61,0
7086,2018-08-01,0,306,21.0,21,8.1,106.8,0.48,0.23,4.0,0
7086,2018-09-01,0,306,25.0,26,8.1,160.19,0.58,0.36,0.23,0
7086,2018-10-01,0,306,2.0,3,8.1,21.36,0.67,0.56,0.36,0
7088,2016-12-01,1,560,0.0,24,10.6,54.21,0.71,4.39,1.55,0
7088,2017-01-01,1,560,0.0,46,10.6,108.42,0.74,5.64,4.39,0
7088,2017-02-01,1,560,0.0,45,10.6,102.04,0.71,3.42,5.64,0
7088,2017-03-01,1,560,0.0,43,10.6,102.04,0.74,5.78,3.42,0
7088,2017-04-01,1,560,37.0,104,10.6,264.67,0.8,4.8,5.78,0
7088,2017-05-01,1,560,17.0,99,10.6,232.78,0.74,0.57,4.8,0
7088,2017-06-01,1,560,12.0,16,10.6,25.51,0.5,1.12,0.57,0
7088,2017-07-01,1,560,4.0,7,10.6,22.32,1.0,0.82,1.12,0
7088,2017-08-01,1,560,9.0,50,10.6,105.23,0.66,0.36,0.82,0
7088,2017-09-01,1,560,14.0,47,10.6,111.61,0.74,0.18,0.36,0
7088,2017-10-01,1,560,11.0,37,10.6,79.72,0.68,0.34,0.18,0
7088,2017-11-01,1,560,19.0,31,10.6,60.59,0.61,6.41,0.34,0
7088,2017-12-01,1,560,18.0,20,10.6,44.64,0.7,10.29,6.41,0
7088,2018-01-01,1,560,9.0,59,10.6,149.87,0.8,9.3,10.29,0
7088,2018-02-01,1,560,25.0,60,10.6,156.25,0.82,5.32,9.3,0
7088,2018-03-01,1,560,11.0,76,10.6,188.14,0.78,3.17,5.32,0
7088,2018-04-01,1,560,13.0,56,10.6,162.63,0.91,4.29,3.17,0
7088,2018-05-01,1,560,26.0,110,10.6,220.03,0.63,0.62,4.29,0
7088,2018-06-01,1,560,7.0,46,10.6,108.42,0.74,0.61,0.62,0
7088,2018-07-01,1,560,12.0,56,10.6,140.31,0.79,4.0,0.61,0
7088,2018-08-01,1,560,10.0,71,10.6,153.06,0.68,0.23,4.0,0
7088,2018-09-01,1,560,19.0,49,10.6,114.8,0.73,0.36,0.23,0
7088,2018-10-01,1,560,1.0,1,10.6,3.19,1.0,0.56,0.36,0
7090,2016-12-01,1,1394,14.0,20,7.9,7.2,0.7,4.39,1.55,0
7090,2017-01-01,1,1394,14.0,31,7.9,12.87,0.81,5.64,4.39,0
7090,2017-02-01,1,1394,14.0,24,7.9,8.75,0.71,3.42,5.64,0
7090,2017-03-01,1,1394,0.0,23,7.9,8.75,0.74,5.78,3.42,0
7090,2017-04-01,1,1394,38.0,44,7.9,11.84,0.52,4.8,5.78,0
7090,2017-05-01,1,1394,17.0,17,7.9,5.66,0.65,0.57,4.8,0
7090,2017-06-01,1,1394,17.0,17,7.9,7.2,0.82,1.12,0.57,0
7090,2017-07-01,1,1394,22.0,22,7.9,9.78,0.86,0.82,1.12,0
7090,2017-08-01,1,1394,14.0,19,7.9,4.63,0.47,0.36,0.82,0
7090,2017-09-01,1,1394,35.0,37,7.9,13.38,0.7,0.18,0.36,0
7090,2017-10-01,1,1394,47.0,49,7.9,20.58,0.82,0.34,0.18,0
7090,2017-11-01,1,1394,28.0,28,7.9,9.78,0.68,6.41,0.34,0
7090,2017-12-01,1,1394,38.0,38,7.9,15.95,0.82,10.29,6.41,0
7090,2018-01-01,1,1394,20.0,43,7.9,10.81,0.49,9.3,10.29,0
7090,2018-02-01,1,1394,51.0,53,7.9,23.67,0.87,5.32,9.3,0
7090,2018-03-01,1,1394,20.0,20,7.9,7.72,0.75,3.17,5.32,0
7090,2018-04-01,1,1394,37.0,37,7.9,15.44,0.81,4.29,3.17,0
7090,2018-05-01,1,1394,48.0,48,7.9,20.58,0.83,0.62,4.29,0
7090,2018-06-01,1,1394,37.0,38,7.9,13.38,0.68,0.61,0.62,0
7090,2018-07-01,1,1394,37.0,37,7.9,15.44,0.81,4.0,0.61,0
7090,2018-08-01,1,1394,44.0,44,7.9,16.47,0.73,0.23,4.0,0
7090,2018-09-01,1,1394,40.0,40,7.9,13.38,0.65,0.36,0.23,0
7090,2018-10-01,1,1394,5.0,5,7.9,1.54,0.6,0.56,0.36,0
7092,2016-12-01,0,1169,0.0,44,3.3,23.42,0.73,4.39,1.55,0
7092,2017-01-01,0,1169,14.0,79,3.3,45.37,0.78,5.64,4.39,0
7092,2017-02-01,0,1169,0.0,41,3.3,23.42,0.78,3.42,5.64,0
7092,2017-03-01,0,1169,14.0,35,3.3,21.22,0.83,5.78,3.42,0
7092,2017-04-01,0,1169,64.0,72,3.3,37.32,0.71,4.8,5.78,0
